432, 15
433, 28
434, 32
435, 27
436, 29
437, 32
438, 28
439, 26
440, 27
441, 28
442, 30
443, 26
444, 26
445, 24
446, 27
447, 32
448, 28
449, 29
450, 27
451, 29
452, 37
453, 18
454, 29
455, 21
456, 31
457, 18
458, 22
459, 30
460, 32
461, 28
462, 25
463, 19
464, 27
465, 18
466, 27
467, 21
468, 24
469, 26
470, 27
471, 40
472, 28
473, 13
474, 26
475, 26
476, 22
477, 31
478, 42
479, 36
480, 38
481, 24
482, 29
483, 32
484, 33
485, 31
486, 26
487, 26
488, 28
489, 24
490, 27
491, 26
492, 35
493, 30
494, 25
495, 31
496, 24
497, 16
498, 40
499, 36
500, 24
501, 33
502, 29
503, 35
504, 23
505, 20
506, 26
507, 32
508, 40
509, 26
510, 24
511, 25
512, 32
513, 34
514, 34
515, 30
516, 29
517, 29
518, 28
519, 29
520, 34
521, 20
522, 24
523, 20
524, 37
525, 27
526, 40
527, 25
528, 21
529, 24
530, 24
531, 22
532, 26
533, 19
534, 25
535, 28
536, 32
537, 26
538, 26
539, 28
540, 33
541, 27
542, 33
543, 28
544, 30
545, 19
546, 22
547, 24
548, 38
549, 25
550, 32
551, 22
552, 25
553, 19
554, 26
555, 26
556, 26
557, 27
558, 46
559, 30
560, 21
561, 18
562, 16
563, 35
564, 23
565, 20
566, 31
567, 25
568, 23
569, 20
570, 32
571, 25
572, 36
573, 30
574, 30
575, 32
576, 34
577, 14
578, 22
579, 27
580, 35
581, 22
582, 20
583, 26
584, 24
585, 20
586, 30
587, 30
588, 25
589, 26
590, 32
591, 22
592, 19
593, 21
594, 22
595, 25
596, 29
597, 25
598, 24
599, 29
600, 41
601, 30
602, 26
603, 25
604, 26
605, 33
606, 36
607, 35
608, 34
609, 22
610, 21
611, 16
612, 27
613, 22
614, 24
615, 29
616, 45
617, 18
618, 40
619, 30
620, 25
621, 33
622, 27
623, 27
624, 31
625, 22
626, 29
627, 28
628, 30
629, 27
630, 26
631, 21
632, 37
633, 26
634, 28
635, 26
636, 33
637, 34
638, 29
639, 34
640, 33
641, 24
642, 18
643, 25
644, 38
645, 26
646, 28
647, 28
648, 45
649, 25
650, 31
651, 26
652, 36
653, 29
654, 26
655, 29
656, 23
657, 15
658, 32
659, 24
660, 24
661, 14
662, 27
663, 26
664, 40
665, 20
666, 26
667, 27
668, 33
669, 27
670, 36
671, 43
672, 23
673, 24
674, 17
675, 22
676, 22
677, 28
678, 22
679, 31
680, 20
681, 20
682, 32
683, 32
684, 26
685, 26
686, 31
687, 37
688, 30
689, 19
690, 18
691, 18
692, 21
693, 23
694, 25
695, 27
696, 31
697, 25
698, 26
699, 20
700, 33
701, 31
702, 30
703, 38
704, 28
705, 17
706, 20
707, 20
708, 29
709, 9
710, 31
711, 24
712, 40
713, 15
714, 23
715, 26
716, 35
717, 37
718, 35
719, 30
720, 30
721, 25
722, 33
723, 28
724, 25
725, 20
726, 23
727, 28
728, 27
729, 22
730, 32
731, 21
732, 32
733, 26
734, 25
735, 23
736, 32
737, 26
738, 23
739, 26
740, 31
741, 19
742, 34
743, 26
744, 32
745, 22
746, 33
747, 21
748, 30
749, 29
750, 27
751, 30
752, 24
753, 26
754, 16
755, 17
756, 25
757, 26
758, 20
759, 27
760, 25
761, 21
762, 26
763, 32
764, 31
765, 35
766, 33
767, 37
768, 30
769, 29
770, 28
771, 24
772, 30
773, 23
774, 35
775, 31
776, 25
777, 16
778, 23
779, 23
780, 29
781, 34
782, 26
783, 23
784, 29
785, 16
786, 19
787, 16
788, 31
789, 24
790, 35
791, 27
792, 31
793, 18
794, 24
795, 34
796, 31
797, 25
798, 26
799, 34
800, 39
801, 11
802, 14
803, 20
804, 30
805, 19
806, 20
807, 22
808, 33
809, 14
810, 23
811, 28
812, 39
813, 30
814, 26
815, 28
816, 28
817, 20
818, 18
819, 31
820, 33
821, 17
822, 34
823, 29
824, 32
825, 34
826, 28
827, 24
828, 40
829, 30
830, 24
831, 35
832, 27
833, 19
834, 24
835, 20
836, 36
837, 28
838, 25
839, 27
840, 24
841, 15
842, 22
843, 36
844, 30
845, 18
846, 28
847, 18
848, 34
849, 20
850, 22
851, 28
852, 26
853, 22
854, 28
855, 26
856, 35
857, 28
858, 29
859, 21
860, 32
861, 27
862, 34
863, 27
864, 29
865, 18
866, 23
867, 25
868, 27
869, 28
870, 32
871, 28
872, 39
873, 13
874, 24
875, 30
876, 35
877, 22
878, 20
879, 27
880, 25
881, 22
882, 22
883, 17
884, 23
885, 26
886, 30
887, 24
888, 32
889, 24
890, 24
891, 20
892, 22
893, 26
894, 28
895, 28
896, 25
897, 23
898, 25
899, 30
900, 33
901, 17
902, 29
903, 31
904, 25
905, 18
906, 26
907, 25
908, 32
909, 27
910, 27
911, 24
912, 16
913, 19
914, 27
915, 18
916, 38
917, 26
918, 23
919, 26
920, 35
921, 34
922, 33
923, 21
924, 34
925, 27
926, 32
927, 32
928, 36
929, 19
930, 25
931, 33
932, 30
933, 18
934, 26
935, 19
936, 31
937, 12
938, 28
939, 25
940, 31
941, 21
942, 35
943, 29
944, 22
945, 26
946, 22
947, 26
948, 26
949, 22
950, 31
951, 26
952, 28
953, 23
954, 17
955, 23
956, 41
957, 23
958, 20
959, 28
960, 31
961, 17
962, 35
963, 28
964, 28
965, 21
966, 22
967, 20
968, 19
969, 27
970, 21
971, 22
972, 29
973, 32
974, 25
975, 34
976, 23
977, 21
978, 31
979, 19
980, 35
981, 19
982, 23
983, 23
984, 32
985, 28
986, 19
987, 40
988, 37
989, 17
990, 27
991, 32
992, 29
993, 25
994, 24
995, 35
996, 27
997, 21
998, 36
999, 25
1000, 40
1001, 26
1002, 20
1003, 20
1004, 31
1005, 26
1006, 36
1007, 27
1008, 25
1009, 22
1010, 22
1011, 28
1012, 29
1013, 16
1014, 27
1015, 23
1016, 35
1017, 25
1018, 26
1019, 24
1020, 32
1021, 27
1022, 40
1023, 28
1024, 30
1025, 22
1026, 20
1027, 23
1028, 28
1029, 21
1030, 33
1031, 22
1032, 37
1033, 18
1034, 16
1035, 20
1036, 42
1037, 21
1038, 37
1039, 23
1040, 38
1041, 17
1042, 27
1043, 28
1044, 30
1045, 24
1046, 17
1047, 22
1048, 34
1049, 22
1050, 35
1051, 24
1052, 50
1053, 39
1054, 30
1055, 28
1056, 29
1057, 18
1058, 33
1059, 28
1060, 41
1061, 22
1062, 30
1063, 22
1064, 30
1065, 26
1066, 19
1067, 38
1068, 36
1069, 24
1070, 31
1071, 35
1072, 21
1073, 11
1074, 18
1075, 25
1076, 32
1077, 25
1078, 17
1079, 31
1080, 31
1081, 15
1082, 24
1083, 42
1084, 37
1085, 27
1086, 33
1087, 34
1088, 28
1089, 20
1090, 24
1091, 23
1092, 34
1093, 23
1094, 27
1095, 31
1096, 31
1097, 23
1098, 32
1099, 34
1100, 26
1101, 24
1102, 22
1103, 33
1104, 23
1105, 25
1106, 19
1107, 22
1108, 29
1109, 28
1110, 24
1111, 25
1112, 19
1113, 18
1114, 25
1115, 42
1116, 40
1117, 20
1118, 30
1119, 37
1120, 31
1121, 15
1122, 25
1123, 24
1124, 30
1125, 17
1126, 27
1127, 32
1128, 41
1129, 23
1130, 22
1131, 31
1132, 23
1133, 26
1134, 31
1135, 28
1136, 44
1137, 19
1138, 21
1139, 35
1140, 22
1141, 20
1142, 27
1143, 35
1144, 26
1145, 20
1146, 25
1147, 28
1148, 35
1149, 21
1150, 25
1151, 22
1152, 36
1153, 21
1154, 22
1155, 32
1156, 27
1157, 18
1158, 27
1159, 37
1160, 38
1161, 31
1162, 28
1163, 23
1164, 32
1165, 21
1166, 26
1167, 33
1168, 26
1169, 14
1170, 20
1171, 19
1172, 30
1173, 21
1174, 24
1175, 32
1176, 38
1177, 22
1178, 24
1179, 29
1180, 26
1181, 23
1182, 29
1183, 26
1184, 31
1185, 10
1186, 23
1187, 33
1188, 36
1189, 21
1190, 25
1191, 33
1192, 37
1193, 21
1194, 18
1195, 26
1196, 22
1197, 34
1198, 19
1199, 32
1200, 23
1201, 17
1202, 19
1203, 31
1204, 29
1205, 17
1206, 25
1207, 27
1208, 28
1209, 15
1210, 25
1211, 26
1212, 30
1213, 32
1214, 24
1215, 31
1216, 26
1217, 21
1218, 23
1219, 22
1220, 31
1221, 19
1222, 26
1223, 36
1224, 33
1225, 24
1226, 21
1227, 26
1228, 22
1229, 24
1230, 20
1231, 34
1232, 32
1233, 32
1234, 26
1235, 25
1236, 32
1237, 18
1238, 15
1239, 30
1240, 43
1241, 23
1242, 33
1243, 25
1244, 30
1245, 21
1246, 22
1247, 26
1248, 28
1249, 17
1250, 22
1251, 20
1252, 27
1253, 14
1254, 30
1255, 38
1256, 32
1257, 20
1258, 25
1259, 36
1260, 20
1261, 23
1262, 28
1263, 33
1264, 20
1265, 22
1266, 22
1267, 19
1268, 35
1269, 15
1270, 21
1271, 26
1272, 31
1273, 23
1274, 22
1275, 28
1276, 36
1277, 20
1278, 33
1279, 35
1280, 32
1281, 21
1282, 22
1283, 27
1284, 21
1285, 20
1286, 22
1287, 22
1288, 36
1289, 23
1290, 27
1291, 23
1292, 22
1293, 13
1294, 27
1295, 37
1296, 29
1297, 23
1298, 20
1299, 26
1300, 28
1301, 20
1302, 11
1303, 38
1304, 31
1305, 13
1306, 23
1307, 33
1308, 29
1309, 23
1310, 19
1311, 35
1312, 23
1313, 20
1314, 22
1315, 22
1316, 30
1317, 19
1318, 17
1319, 30
1320, 33
1321, 26
1322, 33
1323, 22
1324, 23
1325, 25
1326, 36
1327, 39
1328, 25
1329, 19
1330, 17
1331, 25
1332, 25
1333, 31
1334, 19
1335, 35
1336, 34
1337, 28
1338, 20
1339, 35
1340, 26
1341, 20
1342, 22
1343, 30
1344, 29
1345, 19
1346, 20
1347, 30
1348, 32
1349, 21
1350, 26
1351, 37
1352, 39
1353, 15
1354, 17
1355, 28
1356, 30
1357, 30
1358, 24
1359, 26
1360, 31
1361, 16
1362, 23
1363, 24
1364, 24
1365, 20
1366, 27
1367, 28
1368, 31
1369, 16
1370, 35
1371, 27
1372, 29
1373, 19
1374, 22
1375, 34
1376, 25
1377, 15
1378, 26
1379, 38
1380, 27
1381, 26
1382, 31
1383, 33
1384, 25
1385, 18
1386, 23
1387, 21
1388, 34
1389, 27
1390, 24
1391, 28
1392, 16
1393, 15
1394, 21
1395, 23
1396, 31
1397, 21
1398, 21
1399, 38
1400, 26
1401, 13
1402, 27
1403, 20
1404, 27
1405, 28
1406, 37
1407, 37
1408, 33
1409, 14
1410, 22
1411, 26
1412, 27
1413, 22
1414, 25
1415, 32
1416, 29
1417, 21
1418, 30
1419, 25
1420, 31
1421, 20
1422, 24
1423, 30
1424, 29
1425, 10
1426, 26
1427, 24
1428, 21
1429, 14
1430, 20
1431, 26
1432, 31
1433, 22
1434, 21
1435, 27
1436, 35
1437, 24
1438, 30
1439, 18
1440, 25
1441, 12
1442, 23
1443, 30
1444, 34
1445, 19
1446, 18
1447, 23
1448, 29
1449, 22
1450, 24
1451, 34
1452, 33
1453, 18
1454, 23
1455, 30
1456, 28
1457, 21
1458, 24
1459, 30
1460, 22
1461, 16
1462, 17
1463, 34
1464, 29
1465, 18
1466, 18
1467, 29
1468, 26
1469, 22
1470, 32
1471, 34
1472, 28
1473, 9
1474, 23
1475, 24
1476, 28
1477, 18
1478, 20
1479, 34
1480, 31
1481, 16
1482, 17
1483, 24
1484, 34
1485, 19
1486, 27
1487, 31
1488, 22
1489, 23
1490, 15
1491, 21
1492, 28
1493, 18
1494, 24
1495, 28
1496, 26
1497, 9
1498, 29
1499, 24
1500, 30
1501, 17
1502, 29
1503, 41
1504, 31
1505, 16
1506, 23
1507, 28
1508, 33
1509, 14
1510, 25
1511, 27
1512, 34
1513, 17
1514, 20
1515, 23
1516, 39
1517, 24
1518, 26
1519, 37
1520, 31
1521, 24
1522, 21
1523, 17
1524, 22
1525, 22
1526, 28
1527, 30
1528, 30
1529, 20
1530, 27
1531, 22
1532, 41
1533, 26
1534, 32
1535, 33
1536, 38
1537, 19
1538, 22
1539, 23
1540, 27
1541, 14
1542, 20
1543, 33
1544, 32
1545, 17
1546, 25
1547, 23
1548, 29
1549, 16
1550, 31
1551, 37
1552, 25
1553, 5
1554, 21
1555, 22
1556, 23
1557, 15
1558, 26
1559, 31
1560, 40
1561, 31
1562, 24
1563, 24
1564, 38
1565, 25
1566, 24
1567, 29
1568, 28
1569, 23
1570, 23
1571, 18
1572, 32
1573, 19
1574, 22
1575, 31
1576, 35
1577, 17
1578, 22
1579, 20
1580, 37
1581, 18
1582, 34
1583, 29
1584, 24
1585, 15
1586, 28
1587, 17
1588, 34
1589, 14
1590, 25
1591, 25
1592, 25
1593, 22
1594, 28
1595, 32
1596, 39
1597, 14
1598, 19
1599, 32
1600, 34
1601, 15
1602, 20
1603, 31
1604, 36
1605, 20
1606, 20
1607, 31
1608, 32
1609, 14
1610, 13
1611, 25
1612, 21
1613, 25
1614, 23
1615, 31
1616, 35
1617, 15
1618, 26
1619, 17
1620, 25
1621, 19
1622, 23
1623, 21
1624, 28
1625, 27
1626, 26
1627, 27
1628, 37
1629, 17
1630, 32
1631, 29
1632, 20
1633, 13
1634, 16
1635, 29
1636, 38
1637, 27
1638, 15
1639, 27
1640, 35
1641, 17
1642, 19
1643, 25
1644, 30
1645, 13
1646, 23
1647, 36
1648, 26
1649, 17
1650, 19
1651, 26
1652, 24
1653, 16
1654, 18
1655, 31
1656, 28
1657, 24
1658, 25
1659, 28
1660, 33
1661, 15
1662, 25
1663, 22
1664, 35
1665, 19
1666, 25
1667, 17
1668, 21
1669, 23
1670, 21
1671, 25
1672, 28
1673, 19
1674, 25
1675, 21
1676, 28
1677, 21
1678, 25
1679, 25
1680, 34
1681, 13
1682, 30
1683, 18
1684, 29
1685, 14
1686, 25
1687, 23
1688, 40
1689, 21
1690, 26
1691, 28
1692, 25
1693, 26
1694, 28
1695, 30
1696, 27
1697, 16
1698, 11
1699, 18
1700, 25
1701, 16
1702, 22
1703, 31
1704, 25
1705, 18
1706, 20
1707, 21
1708, 32
1709, 17
1710, 23
1711, 29
1712, 32
1713, 15
1714, 20
1715, 26
1716, 18
1717, 28
1718, 16
1719, 33
1720, 33
1721, 23
1722, 23
1723, 23
1724, 36
1725, 14
1726, 29
1727, 20
1728, 32
1729, 14
1730, 22
1731, 18
1732, 26
1733, 21
1734, 25
1735, 19
1736, 32
1737, 26
1738, 20
1739, 30
1740, 22
1741, 19
1742, 31
1743, 30
1744, 34
1745, 24
1746, 18
1747, 26
1748, 24
1749, 16
1750, 17
1751, 27
1752, 34
1753, 17
1754, 24
1755, 20
1756, 29
1757, 34
1758, 20
1759, 26
1760, 25
1761, 20
1762, 32
1763, 24
1764, 34
1765, 16
1766, 19
1767, 31
1768, 38
1769, 14
1770, 24
1771, 33
1772, 20
1773, 25
1774, 23
1775, 35
1776, 23
1777, 20
1778, 13
1779, 25
1780, 26
1781, 19
1782, 25
1783, 27
1784, 29
1785, 18
1786, 23
1787, 19
1788, 28
1789, 21
1790, 25
1791, 33
1792, 40
1793, 14
1794, 19
1795, 18
1796, 35
1797, 19
1798, 26
1799, 30
1800, 29
1801, 20
1802, 20
1803, 17
1804, 31
1805, 15
1806, 31
1807, 26
1808, 29
1809, 20
1810, 19
1811, 19
1812, 31
1813, 13
1814, 34
1815, 22
1816, 38
1817, 19
1818, 26
1819, 24
1820, 34
1821, 26
1822, 15
1823, 27
1824, 33
1825, 13
1826, 14
1827, 26
1828, 29
1829, 20
1830, 29
1831, 31
1832, 36
1833, 18
1834, 22
1835, 29
1836, 28
1837, 21
1838, 27
1839, 31
1840, 40
1841, 18
1842, 14
1843, 14
1844, 39
1845, 12
1846, 30
1847, 34
1848, 25
1849, 23
1850, 24
1851, 22
1852, 40
1853, 16
1854, 30
1855, 34
1856, 39
1857, 16
1858, 20
1859, 21
1860, 38
1861, 21
1862, 17
1863, 38
1864, 28
1865, 20
1866, 22
1867, 30
1868, 31
1869, 22
1870, 17
1871, 32
1872, 29
1873, 13
1874, 27
1875, 20
1876, 34
1877, 10
1878, 34
1879, 19
1880, 34
1881, 20
1882, 19
1883, 36
1884, 33
1885, 32
1886, 20
1887, 25
1888, 37
1889, 22
1890, 25
1891, 26
1892, 28
1893, 24
1894, 22
1895, 25
1896, 33
1897, 21
1898, 20
1899, 17
1900, 36
1901, 24
1902, 25
1903, 32
1904, 28
1905, 15
1906, 14
1907, 21
1908, 28
1909, 21
1910, 22
1911, 31
1912, 40
1913, 22
1914, 29
1915, 24
1916, 29
1917, 13
1918, 30
1919, 27
1920, 31
1921, 26
1922, 23
1923, 22
1924, 34
1925, 11
1926, 32
1927, 36
1928, 40
1929, 20
1930, 29
1931, 21
1932, 38
1933, 27
1934, 30
1935, 24
1936, 39
1937, 16
1938, 21
1939, 26
1940, 28
1941, 19
1942, 24
1943, 25
1944, 39
1945, 24
1946, 21
1947, 20
1948, 28
1949, 28
1950, 32
1951, 26
1952, 35
1953, 14
1954, 26
1955, 19
1956, 28
1957, 15
1958, 17
1959, 22
1960, 33
1961, 21
1962, 19
1963, 26
1964, 46
1965, 17
1966, 24
1967, 27
1968, 29
1969, 10
1970, 20
1971, 27
1972, 27
1973, 8
1974, 23
1975, 34
1976, 28
1977, 20
1978, 26
1979, 25
1980, 33
1981, 28
1982, 30
1983, 29
1984, 32
1985, 20
1986, 18
1987, 27
1988, 31
1989, 12
1990, 20
1991, 31
1992, 25
1993, 18
1994, 21
1995, 19
1996, 44
1997, 24
1998, 26
1999, 15
2000, 39
2001, 11
2002, 19
2003, 22
2004, 33
2005, 15
2006, 20
2007, 30
2008, 30
2009, 12
2010, 26
2011, 20
2012, 32
2013, 25
2014, 30
2015, 32
2016, 32
